instance,dod,edod_target,edod_realised,seed,n_edges_blocked,n_triggered_edges,enabled_stages,wall_time_total_s,reroute_time_total_s,reroute_time_s1_s,reroute_time_s2_s,reroute_time_s3_s,reroute_avg_s1_s,reroute_avg_s2_s,reroute_avg_s3_s,reroute_avg_total_s,cost_static,cost_dynamic,cost_degradation_pct,wasted_distance,total_execution_time_min,reroute_count,reroutes_s1,reroutes_s2,reroutes_s3,utilisation_s1_pct,utilisation_s2_pct,utilisation_s3_pct,unserved_count,unserved_rate_pct,total_customers,unserved_stage3_fallback,capacity_violations,capacity_excess_pct,duration_violations,duration_excess_pct,fully_feasible,feasible_hard,feasible_soft,operation_verdict
pr01,0.4,0.75,0.4775,264,17,13,"[1, 2, 3]",0.0335,0.016279,0.011297,0.0,0.004938,0.000941,0.0,0.004938,0.001252,930.0456461297556,1120.4310000504552,20.470538700219656,0.0,442.841248594483,13,12,0,1,92.31,0.0,7.69,0,0.0,48,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr01,0.4,0.75,0.8041,375,17,10,"[1, 2, 3]",0.026,0.007626,0.007553,0.0,0.0,0.000755,0.0,0.0,0.000763,930.0456461297556,1052.6307796241435,13.180550224013999,0.0,445.2791548477611,10,10,0,0,100.0,0.0,0.0,0,0.0,48,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr01,0.4,0.75,0.7169,486,17,13,"[1, 2, 3]",0.0418,0.025371,0.010113,0.0,0.01521,0.001011,0.0,0.00507,0.001952,930.0456461297556,1154.835945275335,24.169813608720204,17.993066551572923,471.93764811297103,13,10,0,3,76.92,0.0,23.08,0,0.0,48,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr02,0.05,0.25,0.4019,42,4,4,"[1, 2, 3]",0.0262,0.006636,0.006636,0.0,0.0,0.001659,0.0,0.0,0.001659,1429.8428511969842,1495.097514081077,4.563764670324802,0.0,474.51264154878083,4,4,0,0,100.0,0.0,0.0,0,0.0,96,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr02,0.05,0.25,0.0858,153,4,4,"[1, 2, 3]",0.0665,0.047081,0.003002,0.0,0.044079,0.001501,0.0,0.02204,0.01177,1429.8428511969842,1657.5249562345405,15.92357543676591,0.0,479.11377473071695,4,2,0,2,50.0,0.0,50.0,0,0.0,96,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr02,0.05,0.25,0.2317,264,4,3,"[1, 2, 3]",0.0254,0.006215,0.006198,0.0,0.0,0.002066,0.0,0.0,0.002072,1429.8428511969842,1451.216509440961,1.4948256884373068,0.0,474.51264154878083,3,3,0,0,100.0,0.0,0.0,0,0.0,96,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr02,0.05,0.25,0.184,375,4,2,"[1, 2, 3]",0.0248,0.004588,0.004559,0.0,0.0,0.00228,0.0,0.0,0.002294,1429.8428511969842,1446.4211495885347,1.1594489826397454,0.0,474.51264154878083,2,2,0,0,100.0,0.0,0.0,0,0.0,96,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr02,0.05,0.25,0.2346,486,4,4,"[1, 2, 3]",0.0372,0.016732,0.004292,0.0,0.012441,0.001431,0.0,0.012441,0.004183,1429.8428511969842,1588.9454401764153,11.127277997455415,0.0,471.93339180662963,4,3,0,1,75.0,0.0,25.0,0,0.0,96,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr02,0.05,0.5,0.6725,42,4,4,"[1, 2, 3]",0.0232,0.004112,0.004112,0.0,0.0,0.001028,0.0,0.0,0.001028,1429.8428511969842,1494.481958697067,4.520714108265161,0.0,474.51264154878083,4,4,0,0,100.0,0.0,0.0,0,0.0,96,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr02,0.05,0.5,0.1725,153,4,4,"[1, 2, 3]",0.114,0.093127,0.006902,0.0,0.086225,0.003451,0.0,0.043112,0.023282,1429.8428511969842,1649.1436055831691,15.337402582570434,0.0,471.93339180662963,4,2,0,2,50.0,0.0,50.0,0,0.0,96,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr02,0.05,0.5,0.6492,264,4,0,"[1, 2, 3]",0.0236,0.000116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1429.8428511969842,1429.8428511969842,0.0,0.0,474.51264154878083,0,0,0,0,0.0,0.0,0.0,0,0.0,96,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr02,0.05,0.5,0.3554,375,4,3,"[1, 2, 3]",0.0306,0.005015,0.00498,0.0,0.0,0.00166,0.0,0.0,0.001672,1429.8428511969842,1461.4983688849097,2.2139158622519495,0.0,474.51264154878083,3,3,0,0,100.0,0.0,0.0,0,0.0,96,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr02,0.05,0.5,0.4292,486,4,4,"[1, 2, 3]",0.04,0.019454,0.004281,0.0,0.015173,0.001427,0.0,0.015173,0.004864,1429.8428511969842,1490.4746328692813,4.240450733557163,0.0,471.93339180662963,4,3,0,1,75.0,0.0,25.0,0,0.0,96,0,1,8.72,0,0.0,False,True,False,UNKNOWN
pr02,0.05,0.75,0.9087,42,4,4,"[1, 2, 3]",0.0322,0.007534,0.007534,0.0,0.0,0.001884,0.0,0.0,0.001884,1429.8428511969842,1499.1231254104075,4.845306891972485,0.0,474.51264154878083,4,4,0,0,100.0,0.0,0.0,0,0.0,96,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr02,0.05,0.75,0.6142,153,4,4,"[1, 2, 3]",0.0693,0.040652,0.006167,0.0,0.034486,0.002056,0.0,0.034486,0.010163,1429.8428511969842,1595.20015552212,11.56471875120458,0.0,474.51264154878083,4,3,0,1,75.0,0.0,25.0,0,0.0,96,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr02,0.05,0.75,0.9725,264,4,0,"[1, 2, 3]",0.0251,8.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1429.8428511969842,1429.8428511969842,0.0,0.0,474.51264154878083,0,0,0,0,0.0,0.0,0.0,0,0.0,96,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr02,0.05,0.75,0.5737,375,4,3,"[1, 2, 3]",0.0355,0.010861,0.010807,0.0,0.0,0.003602,0.0,0.0,0.00362,1429.8428511969842,1461.4983688849097,2.2139158622519495,0.0,474.51264154878083,3,3,0,0,100.0,0.0,0.0,0,0.0,96,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr02,0.05,0.75,0.7396,486,4,4,"[1, 2, 3]",0.0548,0.028988,0.002091,0.0,0.026897,0.001045,0.0,0.013449,0.007247,1429.8428511969842,1539.3856027808574,7.661174197721815,0.0,471.93339180662963,4,2,0,2,50.0,0.0,50.0,0,0.0,96,0,1,8.72,0,0.0,False,True,False,UNKNOWN
pr02,0.1,0.25,0.2909,42,8,8,"[1, 2, 3]",0.0739,0.048277,0.025102,0.0,0.023175,0.003586,0.0,0.023175,0.006035,1429.8428511969842,1520.3366684688087,6.3289344836789745,0.0,474.51264154878083,8,7,0,1,87.5,0.0,12.5,0,0.0,96,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr02,0.1,0.25,0.0762,153,8,6,"[1, 2, 3]",0.1684,0.142703,0.008129,0.0,0.134518,0.00271,0.0,0.044839,0.023784,1429.8428511969842,1682.2608192627044,17.653546181974484,0.0,477.7241325209466,6,3,0,3,50.0,0.0,50.0,0,0.0,96,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr02,0.1,0.25,0.2317,264,8,6,"[1, 2, 3]",0.0783,0.054974,0.033178,0.0,0.021717,0.006636,0.0,0.021717,0.009162,1429.8428511969842,1481.635900346227,3.6222896177635535,0.0,474.51264154878083,6,5,0,1,83.33,0.0,16.67,0,0.0,96,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr02,0.1,0.25,0.3199,375,8,4,"[1, 2, 3]",0.0597,0.034914,0.010642,0.0,0.024168,0.003547,0.0,0.024168,0.008729,1429.8428511969842,1489.6761073266778,4.184603649247507,0.0,474.79251586672615,4,3,0,1,75.0,0.0,25.0,0,0.0,96,0,1,3.08,0,0.0,False,True,False,UNKNOWN
pr02,0.1,0.25,0.3733,486,8,7,"[1, 2, 3]",0.0778,0.057505,0.014971,0.0,0.042505,0.002994,0.0,0.021253,0.008215,1429.8428511969842,1629.0848498422877,13.934538224148849,0.0,471.93339180662963,7,5,0,2,71.43,0.0,28.57,0,0.0,96,0,1,9.74,0,0.0,False,True,False,UNKNOWN
pr02,0.1,0.5,0.7225,42,8,5,"[1, 2, 3]",0.0365,0.012983,0.012861,0.0,0.0,0.002572,0.0,0.0,0.002597,1429.8428511969842,1498.057408422132,4.770773037613366,0.0,474.51264154878083,5,5,0,0,100.0,0.0,0.0,0,0.0,96,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr02,0.1,0.5,0.1446,153,8,5,"[1, 2, 3]",0.1265,0.099876,0.00673,0.0,0.093006,0.003365,0.0,0.031002,0.019975,1429.8428511969842,1682.2608192627044,17.653546181974484,0.0,469.7241325209466,5,2,0,3,40.0,0.0,60.0,0,0.0,96,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr02,0.1,0.5,0.6492,264,8,2,"[1, 2, 3]",0.0386,0.016472,0.001765,0.0,0.014565,0.001765,0.0,0.014565,0.008236,1429.8428511969842,1504.9978983269123,5.256175324932563,0.0,474.51264154878083,2,1,0,1,50.0,0.0,50.0,0,0.0,96,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr02,0.1,0.5,0.4023,375,8,5,"[1, 2, 3]",0.0338,0.009467,0.00939,0.0,0.0,0.001878,0.0,0.0,0.001893,1429.8428511969842,1474.6394156908195,3.1329711832551532,15.512950896280614,474.51264154878083,5,5,0,0,100.0,0.0,0.0,0,0.0,96,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr02,0.1,0.5,0.6171,486,8,6,"[1, 2, 3]",0.0484,0.023019,0.008729,0.0,0.014211,0.001746,0.0,0.014211,0.003837,1429.8428511969842,1513.606666523208,5.858253251824254,0.0,471.93339180662963,6,5,0,1,83.33,0.0,16.67,0,0.0,96,0,1,8.72,0,0.0,False,True,False,UNKNOWN
pr02,0.1,0.75,0.9466,42,8,5,"[1, 2, 3]",0.0339,0.009244,0.009175,0.0,0.0,0.001835,0.0,0.0,0.001849,1429.8428511969842,1502.6985751354725,5.09536582132069,0.0,474.51264154878083,5,5,0,0,100.0,0.0,0.0,0,0.0,96,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr02,0.1,0.75,0.7212,153,8,7,"[1, 2, 3]",0.0498,0.025705,0.009257,0.0,0.016434,0.001543,0.0,0.016434,0.003672,1429.8428511969842,1620.6849345421651,13.34706700008457,0.0,474.51264154878083,7,6,0,1,85.71,0.0,14.29,0,0.0,96,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr02,0.1,0.75,0.9725,264,8,1,"[1, 2, 3]",0.0231,0.001891,0.001737,0.0,0.0,0.001737,0.0,0.0,0.001891,1429.8428511969842,1450.7001581909938,1.4587132408676267,0.0,474.51264154878083,1,1,0,0,100.0,0.0,0.0,0,0.0,96,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr02,0.1,0.75,0.7606,375,8,3,"[1, 2, 3]",0.0251,0.003115,0.003057,0.0,0.0,0.001019,0.0,0.0,0.001038,1429.8428511969842,1461.4983688849097,2.2139158622519495,0.0,474.51264154878083,3,3,0,0,100.0,0.0,0.0,0,0.0,96,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr02,0.1,0.75,0.8019,486,8,5,"[1, 2, 3]",0.0401,0.019172,0.002148,0.0,0.016985,0.000716,0.0,0.008493,0.003834,1429.8428511969842,1547.805281569639,8.25002763582748,0.0,471.93339180662963,5,3,0,2,60.0,0.0,40.0,0,0.0,96,0,1,8.72,0,0.0,False,True,False,UNKNOWN
pr02,0.2,0.25,0.259,42,17,12,"[1, 2, 3]",0.0714,0.049693,0.023127,0.0,0.026434,0.002313,0.0,0.013217,0.004141,1429.8428511969842,1582.5580508261062,10.680558321586,0.0,474.51264154878083,12,10,0,2,83.33,0.0,16.67,0,0.0,96,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr02,0.2,0.25,0.0712,153,17,12,"[1, 2, 3]",0.157,0.134272,0.013152,0.013981,0.107056,0.001879,0.013981,0.026764,0.011189,1429.8428511969842,1699.485348819625,18.858191121976184,0.0,487.9767661301981,12,7,1,4,58.33,8.33,33.33,0,0.0,96,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr02,0.2,0.25,0.2409,264,17,12,"[1, 2, 3]",0.1189,0.094487,0.019106,0.0,0.075264,0.002388,0.0,0.018816,0.007874,1429.8428511969842,1659.4413733247586,16.057605347018903,0.0,469.1346244929631,12,8,0,4,66.67,0.0,33.33,0,0.0,96,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr02,0.2,0.25,0.3109,375,17,11,"[1, 2, 3]",0.1021,0.054432,0.01907,0.0,0.03527,0.002384,0.0,0.011757,0.004948,1429.8428511969842,1607.269778250237,12.408841076816314,0.0,474.79251586672615,11,8,0,3,72.73,0.0,27.27,0,0.0,96,0,1,3.08,0,0.0,False,True,False,UNKNOWN
pr02,0.2,0.25,0.4077,486,17,12,"[1, 2, 3]",0.0809,0.057704,0.033035,0.0,0.024573,0.003304,0.0,0.012286,0.004809,1429.8428511969842,1692.4946968731692,18.369280614041443,0.0,471.93339180662963,12,10,0,2,83.33,0.0,16.67,0,0.0,96,0,1,9.74,0,0.0,False,True,False,UNKNOWN
pr02,0.2,0.5,0.7105,42,17,13,"[1, 2, 3]",0.0491,0.026948,0.02685,0.0,0.0,0.002065,0.0,0.0,0.002073,1429.8428511969842,1584.16544698935,10.792976001745613,12.60526570978979,474.51264154878083,13,13,0,0,100.0,0.0,0.0,0,0.0,96,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr02,0.2,0.5,0.1298,153,17,10,"[1, 2, 3]",0.1318,0.107821,0.008109,0.010029,0.089547,0.001622,0.010029,0.022387,0.010782,1429.8428511969842,1722.3003245568395,20.453819321125145,0.0,479.3556263097279,10,5,1,4,50.0,10.0,40.0,0,0.0,96,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr02,0.2,0.5,0.5459,264,17,7,"[1, 2, 3]",0.1071,0.080687,0.006052,0.015861,0.058514,0.002017,0.015861,0.019505,0.011527,1429.8428511969842,1662.8019303180042,16.29263516098988,0.0,479.448415030146,7,3,1,3,42.86,14.29,42.86,0,0.0,96,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr02,0.2,0.5,0.4734,375,17,10,"[1, 2, 3]",0.0712,0.043737,0.012949,0.011267,0.019371,0.001619,0.011267,0.019371,0.004374,1429.8428511969842,1509.1615323701076,5.547370545421987,15.512950896280614,474.51264154878083,10,8,1,1,80.0,10.0,10.0,0,0.0,96,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr02,0.2,0.5,0.6879,486,17,12,"[1, 2, 3]",0.0531,0.026406,0.012478,0.0,0.01378,0.001134,0.0,0.01378,0.002201,1429.8428511969842,1557.7331995551847,8.9443639383963,0.0,471.93339180662963,12,11,0,1,91.67,0.0,8.33,0,0.0,96,0,1,8.72,0,0.0,False,True,False,UNKNOWN
pr02,0.2,0.75,0.9641,42,17,11,"[1, 2, 3]",0.0484,0.024463,0.014396,0.0,0.009941,0.00144,0.0,0.009941,0.002224,1429.8428511969842,1574.0745914230267,10.087244210459902,0.0,478.2786462592503,11,10,0,1,90.91,0.0,9.09,0,0.0,96,0,1,2.05,0,0.0,False,True,False,UNKNOWN
pr02,0.2,0.75,0.8175,153,17,13,"[1, 2, 3]",0.0645,0.043778,0.01531,0.002847,0.025577,0.001392,0.002847,0.025577,0.003368,1429.8428511969842,1663.0037826205403,16.306752258009812,0.0,474.51264154878083,13,11,1,1,84.62,7.69,7.69,0,0.0,96,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr02,0.2,0.75,0.7598,264,17,7,"[1, 2, 3]",0.0948,0.070901,0.005752,0.014437,0.050557,0.001438,0.014437,0.025278,0.010129,1429.8428511969842,1654.0902885653823,15.683362488449044,4.598727859179206,479.448415030146,7,4,1,2,57.14,14.29,28.57,0,0.0,96,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr02,0.2,0.75,0.7627,375,17,6,"[1, 2, 3]",0.0504,0.025772,0.006389,0.003141,0.016025,0.001597,0.003141,0.016025,0.004295,1429.8428511969842,1609.420497710573,12.559257568987848,0.0,474.51264154878083,6,4,1,1,66.67,16.67,16.67,0,0.0,96,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr02,0.2,0.75,0.7731,486,17,13,"[1, 2, 3]",0.1103,0.058982,0.013551,0.014631,0.030663,0.001355,0.014631,0.015332,0.004537,1429.8428511969842,1553.4897860942417,8.647589124479468,0.0,471.93339180662963,13,10,1,2,76.92,7.69,15.38,0,0.0,96,0,1,8.72,0,0.0,False,True,False,UNKNOWN
pr02,0.4,0.25,0.2532,42,35,25,"[1, 2, 3]",0.1466,0.122728,0.071089,0.004534,0.046867,0.003385,0.004534,0.015622,0.004909,1429.8428511969842,1732.0013433459494,21.13228680312771,0.0,474.51264154878083,25,21,1,3,84.0,4.0,12.0,0,0.0,96,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr02,0.4,0.25,0.2977,153,35,21,"[1, 2, 3]",0.1484,0.12535,0.020357,0.018337,0.086415,0.001272,0.018337,0.021604,0.005969,1429.8428511969842,1752.1022155629869,22.538096693369155,4.265884451986196,487.9767661301981,21,16,1,4,76.19,4.76,19.05,0,0.0,96,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr02,0.4,0.25,0.1918,264,35,26,"[1, 2, 3]",0.1702,0.145954,0.049904,0.012425,0.083416,0.002376,0.012425,0.020854,0.005614,1429.8428511969842,1818.262663380343,27.165209929062872,0.0,483.60656483363624,26,21,1,4,80.77,3.85,15.38,0,0.0,96,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr02,0.4,0.25,0.2235,375,35,23,"[1, 2, 3]",0.1441,0.121591,0.057376,0.01267,0.051223,0.003188,0.006335,0.017074,0.005287,1429.8428511969842,1822.5530607548424,27.4652706924473,0.0,478.2786462592503,23,18,2,3,78.26,8.7,13.04,0,0.0,96,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr02,0.4,0.25,0.3719,486,35,21,"[1, 2, 3]",0.1459,0.123757,0.03884,0.012044,0.072559,0.002285,0.012044,0.024186,0.005893,1429.8428511969842,1744.723029761451,22.022012999601102,0.0,476.5211912226126,21,17,1,3,80.95,4.76,14.29,0,0.0,96,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr02,0.4,0.5,0.6948,42,35,21,"[1, 2, 3]",0.0762,0.050323,0.034518,0.0,0.015533,0.001726,0.0,0.015533,0.002396,1429.8428511969842,1875.657100753962,31.179248067979437,53.95482927945696,487.5883653654767,21,20,0,1,95.24,0.0,4.76,0,0.0,96,0,0,0.0,1,1.58,False,True,False,UNKNOWN
pr02,0.4,0.5,0.1985,153,35,21,"[1, 2, 3]",0.2247,0.202443,0.027398,0.018518,0.156167,0.001957,0.018518,0.026028,0.00964,1429.8428511969842,1791.596561515981,25.30024261170778,10.465634025462094,467.1225868007284,21,14,1,6,66.67,4.76,28.57,0,0.0,96,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr02,0.4,0.5,0.4681,264,35,19,"[1, 2, 3]",0.1784,0.151322,0.027134,0.010874,0.112922,0.002261,0.010874,0.01882,0.007964,1429.8428511969842,1802.2905644489324,26.048157176164917,8.065884451986193,464.8143405950279,19,12,1,6,63.16,5.26,31.58,0,0.0,96,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr02,0.4,0.5,0.369,375,35,24,"[1, 2, 3]",0.1903,0.155567,0.055687,0.0,0.099631,0.002931,0.0,0.019926,0.006482,1429.8428511969842,1859.991200098144,30.08361013527212,15.512950896280614,478.3204777328029,24,19,0,5,79.17,0.0,20.83,0,0.0,96,0,1,7.69,0,0.0,False,True,False,UNKNOWN
pr02,0.4,0.5,0.7487,486,35,21,"[1, 2, 3]",0.1056,0.078733,0.018937,0.007219,0.052259,0.001114,0.007219,0.01742,0.003749,1429.8428511969842,1811.5342946953479,26.69464292378936,0.0,476.5211912226126,21,17,1,3,80.95,4.76,14.29,0,0.0,96,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr02,0.4,0.75,0.7823,42,35,26,"[1, 2, 3]",0.1854,0.159721,0.025426,0.008266,0.125856,0.001496,0.008266,0.015732,0.006143,1429.8428511969842,2035.8350606530116,42.38173509408568,102.94956356966716,520.3713163506568,26,17,1,8,65.38,3.85,30.77,0,0.0,96,0,0,0.0,1,7.18,False,True,False,UNKNOWN
pr02,0.4,0.75,0.8388,153,35,18,"[1, 2, 3]",0.139,0.114497,0.021593,0.01303,0.079466,0.001799,0.006515,0.019866,0.006361,1429.8428511969842,1849.9463579997405,29.38109642266416,0.0,487.54718556227095,18,12,2,4,66.67,11.11,22.22,0,0.0,96,0,0,0.0,1,1.57,False,True,False,UNKNOWN
pr02,0.4,0.75,0.4876,264,35,20,"[1, 2, 3]",0.1671,0.141267,0.042293,0.021101,0.077544,0.00282,0.01055,0.025848,0.007063,1429.8428511969842,1808.0983088274952,26.45433778361425,6.90141641390489,479.448415030146,20,15,2,3,75.0,10.0,15.0,0,0.0,96,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr02,0.4,0.75,0.644,375,35,16,"[1, 2, 3]",0.0944,0.067785,0.020589,0.0,0.04673,0.001584,0.0,0.015577,0.004237,1429.8428511969842,1814.858985295193,26.92716432270126,0.0,543.8658414198534,16,13,0,3,81.25,0.0,18.75,0,0.0,96,0,0,0.0,1,13.31,False,True,False,UNKNOWN
pr02,0.4,0.75,0.7944,486,35,17,"[1, 2, 3]",0.1025,0.075411,0.011894,0.011944,0.051175,0.000991,0.011944,0.012794,0.004436,1429.8428511969842,1778.9443738689229,24.415377003122444,0.0,471.93339180662963,17,12,1,4,70.59,5.88,23.53,0,0.0,96,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr03,0.05,0.25,0.2546,42,6,5,"[1, 2, 3]",0.1028,0.071929,0.009281,0.0,0.06261,0.00232,0.0,0.06261,0.014386,1995.3029675088508,2109.5917742777265,5.72789238676701,0.0,447.11489189896054,5,4,0,1,80.0,0.0,20.0,0,0.0,144,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr03,0.05,0.25,0.0794,153,6,6,"[1, 2, 3]",0.0616,0.006949,0.006949,0.0,0.0,0.001158,0.0,0.0,0.001158,1995.3029675088508,2036.5954693773588,2.0694853133036717,0.0,465.36559001940134,6,6,0,0,100.0,0.0,0.0,0,0.0,144,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr03,0.05,0.25,0.1169,264,6,5,"[1, 2, 3]",0.1027,0.075651,0.011176,0.0,0.064428,0.003725,0.0,0.032214,0.01513,1995.3029675088508,2128.0166923304296,6.65130694349003,0.0,440.9790976827267,5,3,0,2,60.0,0.0,40.0,0,0.0,144,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr03,0.05,0.25,0.2142,375,6,4,"[1, 2, 3]",0.0359,0.00998,0.009911,0.0,0.0,0.002478,0.0,0.0,0.002495,1995.3029675088508,2034.6269098857392,1.9708256348650983,0.0,467.4826630509346,4,4,0,0,100.0,0.0,0.0,0,0.0,144,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr03,0.05,0.25,0.1175,486,6,3,"[1, 2, 3]",0.0636,0.035505,0.002077,0.033278,0.0,0.001038,0.033278,0.0,0.011835,1995.3029675088508,2010.5642160601058,0.7648587106703282,0.0,446.46149365422855,3,2,1,0,66.67,33.33,0.0,0,0.0,144,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr03,0.05,0.5,0.5218,42,6,5,"[1, 2, 3]",0.0882,0.057802,0.007328,0.027139,0.023309,0.002443,0.027139,0.023309,0.01156,1995.3029675088508,2182.3650765853095,9.375123082686885,0.0,455.21489189896056,5,3,1,1,60.0,20.0,20.0,0,0.0,144,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr03,0.05,0.5,0.1539,153,6,6,"[1, 2, 3]",0.0763,0.044191,0.007133,0.037058,0.0,0.001427,0.037058,0.0,0.007365,1995.3029675088508,2031.8074780163201,1.8295221879535166,0.0,446.46149365422855,6,5,1,0,83.33,16.67,0.0,0,0.0,144,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr03,0.05,0.5,0.4108,264,6,3,"[1, 2, 3]",0.0721,0.041704,0.006435,0.03517,0.0,0.003217,0.03517,0.0,0.013901,1995.3029675088508,2069.8016635940457,3.733703467509353,31.60285412988209,445.322436193689,3,2,1,0,66.67,33.33,0.0,0,0.0,144,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr03,0.05,0.5,0.3658,375,6,4,"[1, 2, 3]",0.1212,0.096279,0.003699,0.092509,0.0,0.001849,0.046254,0.0,0.02407,1995.3029675088508,2038.148700371766,2.1473296817880416,0.0,454.378084917608,4,2,2,0,50.0,50.0,0.0,0,0.0,144,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr03,0.05,0.5,0.2858,486,6,3,"[1, 2, 3]",0.0664,0.046159,0.001302,0.04474,0.0,0.000651,0.04474,0.0,0.015386,1995.3029675088508,2010.5642160601058,0.7648587106703282,0.0,446.46149365422855,3,2,1,0,66.67,33.33,0.0,0,0.0,144,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr03,0.05,0.75,0.4217,42,6,6,"[1, 2, 3]",0.0526,0.023887,0.007541,0.016346,0.0,0.001508,0.016346,0.0,0.003981,1995.3029675088508,2055.5030342710065,3.0170890206872163,0.0,458.01303467499883,6,5,1,0,83.33,16.67,0.0,0,0.0,144,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr03,0.05,0.75,0.3192,153,6,3,"[1, 2, 3]",0.0827,0.055219,0.001581,0.026174,0.027352,0.001581,0.026174,0.027352,0.018406,1995.3029675088508,2040.968069323117,2.2886299753906307,0.0,446.46149365422855,3,1,1,1,33.33,33.33,33.33,0,0.0,144,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr03,0.05,0.75,0.4875,264,6,3,"[1, 2, 3]",0.068,0.044298,0.009679,0.034513,0.0,0.00484,0.034513,0.0,0.014766,1995.3029675088508,2063.0464713354277,3.395148753332188,58.60285412988209,472.322436193689,3,2,1,0,66.67,33.33,0.0,0,0.0,144,0,0,0.0,1,2.68,False,True,False,UNKNOWN
pr03,0.05,0.75,0.6153,375,6,4,"[1, 2, 3]",0.052,0.024946,0.005535,0.019337,0.0,0.001845,0.019337,0.0,0.006237,1995.3029675088508,2044.6845871377457,2.4748933085860227,0.0,454.378084917608,4,3,1,0,75.0,25.0,0.0,0,0.0,144,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr03,0.05,0.75,0.6592,486,6,3,"[1, 2, 3]",0.0958,0.068933,0.000934,0.0679,0.0,0.000467,0.0679,0.0,0.022978,1995.3029675088508,2010.5642160601058,0.7648587106703282,0.0,446.46149365422855,3,2,1,0,66.67,33.33,0.0,0,0.0,144,0,0,0.0,0,0.0,True,True,True,UNKNOWN
pr03,0.1,0.25,0.2231,42,13,11,"[1, 2, 3]",0.1538,0.122785,0.035559,0.0,0.087151,0.003951,0.0,0.043575,0.011162,1995.3029675088508,2302.590285665642,15.400534312863856,0.0,447.11489189896054,11,9,0,2,81.82,0.0,18.18,0,0.0,144,0,0,0.0,0,0.0,True,True,True,UNKNOWN
